a,b,c,x,y,z
1.0,0.30349139392986213,0.3105965529886986,0.30349139392986213,0.3105965529886986,180.0
1.0,0.30349139392986213,0.3142112693878348,0.30349139392986213,0.3142112693878348,179.0
1.0,0.30349139392986213,0.31786805378328475,0.30349139392986213,0.31786805378328475,181.0
1.0,0.30349139392986213,0.3215673957615383,0.30349139392986213,0.3215673957615383,181.0
1.0,0.30349139392986213,0.32530979060688303,0.30349139392986213,0.32530979060688303,182.0
1.0,0.30349139392986213,0.3290957393677151,0.30349139392986213,0.3290957393677151,182.0
1.0,0.30349139392986213,0.33292574892362153,0.30349139392986213,0.33292574892362153,183.0
1.0,0.30349139392986213,0.33680033205324406,0.30349139392986213,0.33680033205324406,183.0
1.0,0.30349139392986213,0.3407200075029316,0.30349139392986213,0.3407200075029316,183.0
1.0,0.30349139392986213,0.34468530005619263,0.30349139392986213,0.34468530005619263,184.0
1.0,0.30349139392986213,0.3486967406039557,0.30349139392986213,0.3486967406039557,185.0
1.0,0.30349139392986213,0.35275486621564695,0.30349139392986213,0.35275486621564695,186.0
1.0,0.30349139392986213,0.3568602202110958,0.30349139392986213,0.3568602202110958,186.0
1.0,0.30349139392986213,0.36101335223327685,0.30349139392986213,0.36101335223327685,186.0
1.0,0.30349139392986213,0.36521481832189834,0.30349139392986213,0.36521481832189834,186.0
1.0,0.30349139392986213,0.36946518098784764,0.30349139392986213,0.36946518098784764,9.0
1.0,0.30349139392986213,0.3737650092885023,0.30349139392986213,0.3737650092885023,9.0
1.0,0.30349139392986213,0.37811487890391815,0.30349139392986213,0.37811487890391815,186.0
1.0,0.30349139392986213,0.3825153722139039,0.30349139392986213,0.3825153722139039,9.0
1.0,0.30349139392986213,0.3869670783759926,0.30349139392986213,0.3869670783759926,9.0
1.0,0.30349139392986213,0.39147059340432067,0.30349139392986213,0.39147059340432067,186.0
1.0,0.30349139392986213,0.39602652024942525,0.30349139392986213,0.39602652024942525,187.0
1.0,0.30349139392986213,0.40063546887896956,0.30349139392986213,0.40063546887896956,186.0
1.0,0.30349139392986213,0.405298056359408,0.30349139392986213,0.405298056359408,186.0
1.0,0.30349139392986213,0.41001490693860193,0.30349139392986213,0.41001490693860193,186.0
1.0,0.30349139392986213,0.4147866521293967,0.30349139392986213,0.4147866521293967,187.0
1.0,0.30349139392986213,0.4196139307941714,0.30349139392986213,0.4196139307941714,186.0
1.0,0.30349139392986213,0.4244973892303727,0.30349139392986213,0.4244973892303727,185.0
1.0,0.30349139392986213,0.4294376812570436,0.30349139392986213,0.4294376812570436,184.0
1.0,0.30349139392986213,0.4344354683023601,0.30349139392986213,0.4344354683023601,185.0
1.0,0.30349139392986213,0.4394914194921857,0.30349139392986213,0.4394914194921857,10.0
1.0,0.30349139392986213,0.4446062117396574,0.30349139392986213,0.4446062117396574,10.0
1.0,0.30349139392986213,0.4497805298358136,0.30349139392986213,0.4497805298358136,10.0
1.0,0.30349139392986213,0.4550150665412768,0.30349139392986213,0.4550150665412768,10.0
